thread_id,message_id,turn_index,speaker_role,message_text,thread_label,type
thread_000831,thread_000831_msg_003,3,receiver,"Hmm, that's weird. I don't remember ordering a laptop. Are you sure you have the right person?",0,delivery
thread_000831,thread_000831_msg_004,4,caller,I apologize for the confusion. Let me verify some information. Can you please provide me with your order number or the email address associated with the delivery?,0,delivery
thread_000831,thread_000831_msg_005,5,receiver,"Okay, hold on a sec... *ahem* Yeah, I think I misplaced the order number, but my email is [REDACTED_EMAIL].",0,delivery
thread_000831,thread_000831_msg_006,6,caller,"Alright, let me check on that.  Okay, I see that we do have an order under that email address, but it's not for a laptop. It's actually for a book titled ""The Art of Cooking"".",0,delivery
thread_000831,thread_000831_msg_007,7,receiver,"Ahaha, yeah! That's right! I totally forgot about that book. Sorry about the mix-up earlier!",0,delivery
thread_000831,thread_000831_msg_008,8,caller,"No worries at all! We've all been there. Just to confirm, would you like to reschedule the delivery time or keep it as is?",0,delivery
thread_000831,thread_000831_msg_009,9,receiver,"Yeah, keep it as is. Thanks so much for your help!",0,delivery
thread_000832,thread_000832_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today.",0,delivery
thread_000832,thread_000832_msg_001,1,receiver,"Yeah, I'm expecting a package. What's the tracking number?",0,delivery
thread_000832,thread_000832_msg_002,2,caller,It's #[REDACTED_PHONE].,0,delivery
thread_000832,thread_000832_msg_003,3,receiver,"Okay, can you tell me what's in the package?",0,delivery
thread_000832,thread_000832_msg_004,4,caller,"Let me check... Ah yes, it says here that it's a book titled ""The Art of Cooking"".",0,delivery
thread_000832,thread_000832_msg_005,5,receiver,That sounds right. But how did I pay for this?,0,delivery
thread_000832,thread_000832_msg_006,6,caller,"According to our records, you paid with your Visa credit card ending in 1234.",0,delivery
thread_000832,thread_000832_msg_007,7,receiver,"Okay, that's correct. Wait, how did you get my credit card information?",0,delivery
thread_000832,thread_000832_msg_008,8,caller,"We don't have your credit card information, sir. We only have the last four digits for verification purposes.",0,delivery
thread_000832,thread_000832_msg_009,9,receiver,"Oh, okay. Sorry about that. You know, I've been getting a lot of scam calls lately and I just wanted to make sure.",0,delivery
thread_000832,thread_000832_msg_010,10,caller,"No worries at all, sir! I completely understand. We get a lot of those calls too. Is there anything else I can help you with?",0,delivery
thread_000832,thread_000832_msg_011,11,receiver,"No, that's all. Thank you for your time and thank you for delivering my book!",0,delivery
thread_000832,thread_000832_msg_012,12,caller,"You're welcome, sir! Have a great day!",0,delivery
thread_000833,thread_000833_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today.",0,delivery
thread_000833,thread_000833_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000833,thread_000833_msg_002,2,caller,It's a delivery of some office supplies you ordered online last week.,0,delivery
thread_000833,thread_000833_msg_003,3,receiver,Office supplies? I don't remember ordering any office supplies. Can you tell me more about it?,0,delivery
thread_000833,thread_000833_msg_004,4,caller,Let me check on that. Can you please provide me with your order number?,0,delivery
thread_000833,thread_000833_msg_005,5,receiver,"Hold on, let me check. Ah, yeah, I don't have an order number. But can you tell me what company this is from again?",0,delivery
thread_000833,thread_000833_msg_006,6,caller,It's from OfficeMax. And I can see here that the order was placed under your name and address.,0,delivery
thread_000833,thread_000833_msg_007,7,receiver,"Okay, that sounds right. But how do you know my name and address if I didn't order anything?",0,delivery
thread_000833,thread_000833_msg_008,8,caller,Because we received the order from OfficeMax and we're just verifying the delivery details with our customers as a precautionary measure.,0,delivery
thread_000833,thread_000833_msg_009,9,receiver,"I see. Well, in that case, yes, I am expecting a delivery from OfficeMax today.",0,delivery
thread_000833,thread_000833_msg_010,10,caller,Great! Your package should arrive between 2-4 pm today. Is there anything else I can assist you with?,0,delivery
thread_000833,thread_000833_msg_011,11,receiver,"No, that's all. Thank you for confirming!",0,delivery
thread_000834,thread_000834_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today.",0,delivery
thread_000834,thread_000834_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000834,thread_000834_msg_002,2,caller,It's a new laptop you ordered from our company.,0,delivery
thread_000834,thread_000834_msg_003,3,receiver,"Okay, can you tell me more about it? Like the model number and stuff?",0,delivery
thread_000834,thread_000834_msg_004,4,caller,"Let me check on that real quick. Okay, it says here the model number is LT-1234 and it's a 15-inch screen.",0,delivery
thread_000834,thread_000834_msg_005,5,receiver,That sounds right. But how do I know this isn't a scam? You could be anyone calling me.,0,delivery
thread_000834,thread_000834_msg_006,6,caller,"I completely understand your concern. If you'd like, I can give you our company's customer service number and you can call them to verify my identity.",0,delivery
thread_000834,thread_000834_msg_007,7,receiver,"Hmm, that sounds legitimate. What's the customer service number?",0,delivery
thread_000834,thread_000834_msg_008,8,caller,"It's 1-800-XZY-1234. You can ask for my supervisor, John, and he'll be able to assist you.",0,delivery
thread_000834,thread_000834_msg_009,9,receiver,"Alright, I'll do that. Thanks for being understanding.",0,delivery
thread_000834,thread_000834_msg_010,10,caller,No problem at all! We want to make sure our customers feel secure with our services. Is there anything else I can help you with?,0,delivery
thread_000834,thread_000834_msg_011,11,receiver,"No, that's all. Thanks again.",0,delivery
thread_000834,thread_000834_msg_012,12,caller,You're welcome! Your package should arrive within the next few hours. Have a great day!,0,delivery
thread_000834,thread_000834_msg_013,13,receiver,You too!,0,delivery
thread_000835,thread_000835_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Company. Can I speak to John please?",0,delivery
thread_000835,thread_000835_msg_001,1,receiver,"Yeah, that's me. Who's this?",0,delivery
thread_000835,thread_000835_msg_002,2,caller,My name is David and I'm calling to confirm the delivery of your package scheduled for today.,0,delivery
thread_000835,thread_000835_msg_003,3,receiver,What package?,0,delivery
thread_000835,thread_000835_msg_004,4,caller,You ordered a new laptop online and it's supposed to arrive today. I just want to make sure someone will be available to sign for it.,0,delivery
thread_000835,thread_000835_msg_005,5,receiver,I don't remember ordering any laptop. Can you tell me more about the order?,0,delivery
thread_000835,thread_000835_msg_006,6,caller,"Let me check. Okay, it says here that the order was placed on January 10th and the laptop is a Dell Inspiron.",0,delivery
thread_000835,thread_000835_msg_007,7,receiver,That doesn't sound right. Can you give me the order number?,0,delivery
thread_000835,thread_000835_msg_008,8,caller,The order number is #1234. Would you like me to look up more information?,0,delivery
thread_000835,thread_000835_msg_009,9,receiver,"Wait, how did you get my phone number?",0,delivery
thread_000835,thread_000835_msg_010,10,caller,We got it from the shipping information provided by the online retailer.,0,delivery
thread_000835,thread_000835_msg_011,11,receiver,"Okay, I think there's been a mistake. I didn't order any laptop and I've never heard of your company before.",0,delivery
thread_000835,thread_000835_msg_012,12,caller,I apologize for the confusion. Let me check on our end.  It looks like there was an error in our system. We'll make sure to correct it.,0,delivery
thread_000835,thread_000835_msg_013,13,receiver,"Alright, thanks for being honest with me. You're not a scammer after all!",0,delivery
thread_000836,thread_000836_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today.",0,delivery
thread_000836,thread_000836_msg_001,1,receiver,"Oh, really? I didn't order anything. Can you tell me what's in the package?",0,delivery
thread_000836,thread_000836_msg_002,2,caller,"Let me check. Ah, yes. It says here that it's a shipment of office supplies.",0,delivery
thread_000836,thread_000836_msg_003,3,receiver,Office supplies? I don't remember ordering any office supplies. Can you give me the order number?,0,delivery
thread_000836,thread_000836_msg_004,4,caller,The order number is #1234. Would you like me to look up the details of the order?,0,delivery
thread_000836,thread_000836_msg_005,5,receiver,"Yeah, please do. And can you also tell me who placed the order?",0,delivery
thread_000836,thread_000836_msg_006,6,caller,"Let me see... Okay, it says here that the order was placed by someone named John Smith.",0,delivery
thread_000836,thread_000836_msg_007,7,receiver,That's not my name. Are you sure this isn't some kind of scam?,0,delivery
thread_000836,thread_000836_msg_008,8,caller,"I understand your concern, but I assure you we're a legitimate delivery service. If you'd like, I can cancel the delivery and investigate further.",0,delivery
thread_000836,thread_000836_msg_009,9,receiver,"Wait, hold on. You know what? I think I might have forgotten about an order I placed a while back. Can you tell me more about the office supplies in the package?",0,delivery
thread_000836,thread_000836_msg_010,10,caller,"Ah, yes! According to the manifest, it's a shipment of 500 sheets of printer paper and a pack of pens.",0,delivery
thread_000836,thread_000836_msg_011,11,receiver,"Yeah, that sounds familiar. Sorry about the confusion earlier. Thank you for confirming the delivery.",0,delivery
thread_000836,thread_000836_msg_012,12,caller,No problem at all! We're just happy to help. Your package should arrive within the next few hours.,0,delivery
thread_000836,thread_000836_msg_013,13,receiver,"Great, thanks again!",0,delivery
thread_000837,thread_000837_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Services. Can you please confirm your delivery address for the package we're supposed to deliver today?",0,delivery
thread_000837,thread_000837_msg_001,1,receiver,"Yeah, what's the package about?",0,delivery
thread_000837,thread_000837_msg_002,2,caller,It's a gift from your sister. She ordered it online and we're supposed to deliver it to your doorstep today.,0,delivery
thread_000837,thread_000837_msg_003,3,receiver,My sister? I don't have a sister.,0,delivery
thread_000837,thread_000837_msg_004,4,caller,I apologize for the mistake. Let me check on that. Can you please give me your name so I can look up the order?,0,delivery
thread_000837,thread_000837_msg_005,5,receiver,"Sure, it's John Doe. But I think there might be some confusion here.",0,delivery
thread_000837,thread_000837_msg_006,6,caller,"Okay, Mr. Doe. I've checked on the order and it seems that there was an error on our part. We don't have any record of a package being sent to you.",0,delivery
thread_000837,thread_000837_msg_007,7,receiver,"That's what I thought. You know, I get a lot of these calls claiming to be from delivery services but they always turn out to be scams.",0,delivery
thread_000837,thread_000837_msg_008,8,caller,"I understand why you'd be cautious. We've had issues with scammers posing as our company in the past. But I assure you, I'm a legitimate representative from XYZ Delivery Services.",0,delivery
thread_000837,thread_000837_msg_009,9,receiver,"Okay, if that's true, can you tell me what security question I set up on my account?",0,delivery
thread_000837,thread_000837_msg_010,10,caller,"Let me check... Ah, yes! According to our records, your security question is ""What is your favorite childhood pet?""",0,delivery
thread_000837,thread_000837_msg_011,11,receiver,"Hmm, that's correct. You know, I think you might actually be legit.",0,delivery
thread_000837,thread_000837_msg_012,12,caller,"Thank you, Mr. Doe! I apologize again for the mistake and any inconvenience it may have caused. We'll make sure to double-check our orders in the future.",0,delivery
thread_000837,thread_000837_msg_013,13,receiver,No problem at all. Thanks for being understanding and transparent about the whole thing.,0,delivery
thread_000838,thread_000838_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that you're expecting a package to be delivered today?",0,delivery
thread_000838,thread_000838_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000838,thread_000838_msg_002,2,caller,It's for the new laptop you ordered from our company.,0,delivery
thread_000838,thread_000838_msg_003,3,receiver,"Okay, can you tell me more about the laptop? What's the model number and what's the price I paid for it?",0,delivery
thread_000838,thread_000838_msg_004,4,caller,"Let me check on that real quick. Okay, it says here the model number is LS456 and you paid [REDACTED_AMOUNT] for it.",0,delivery
thread_000838,thread_000838_msg_005,5,receiver,That sounds right. But how did you get my personal information? Did I give it to you guys when I placed the order?,0,delivery
thread_000838,thread_000838_msg_006,6,caller,"Yes, that's correct. We require all customers to provide their personal information for delivery purposes.",0,delivery
thread_000838,thread_000838_msg_007,7,receiver,"Okay, I see. Can you tell me your supervisor's name and extension? I want to make sure everything is in order.",0,delivery
thread_000838,thread_000838_msg_008,8,caller,My supervisor's name is John Smith and his extension is 345. Would you like me to transfer you to him?,0,delivery
thread_000838,thread_000838_msg_009,9,receiver,"No, that's okay. I think I'm good. Thanks for confirming the delivery.",0,delivery
thread_000838,thread_000838_msg_010,10,caller,You're welcome! Your package should arrive within the next few hours.,0,delivery
thread_000838,thread_000838_msg_011,11,receiver,"Alright, thanks again.",0,delivery
thread_000839,thread_000839_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that you're expecting a package delivery today?",0,delivery
thread_000839,thread_000839_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000839,thread_000839_msg_002,2,caller,"Let me check... okay, it says here it's a gift from your aunt.",0,delivery
thread_000839,thread_000839_msg_003,3,receiver,My aunt? I don't have an aunt.,0,delivery
thread_000839,thread_000839_msg_004,4,caller,"Oh, I apologize for the mistake. Sometimes our systems get mixed up. Can you please confirm your name and address so I can look into this further?",0,delivery
thread_000839,thread_000839_msg_005,5,receiver,"Sure thing. It's John Doe at 123 Main St. But wait, how did you get my phone number if you didn't know who the package was for?",0,delivery
thread_000839,thread_000839_msg_006,6,caller,We got it from the shipping label. Sometimes customers provide their phone numbers for delivery updates.,0,delivery
thread_000839,thread_000839_msg_007,7,receiver,"Okay, that makes sense. So what's the package actually for then?",0,delivery
thread_000839,thread_000839_msg_008,8,caller,"Let me check... ah yes, it says here it's a book you ordered from an online retailer.",0,delivery
thread_000839,thread_000839_msg_009,9,receiver,"Yeah, that sounds right. I did order a book recently.",0,delivery
thread_000839,thread_000839_msg_010,10,caller,Great! I'm glad we were able to clear things up. Your package should arrive within the next hour.,0,delivery
thread_000839,thread_000839_msg_011,11,receiver,"Alright, thanks for calling to confirm! You guys are usually pretty reliable, but I've had some issues with scammers posing as delivery companies lately.",0,delivery
thread_000839,thread_000839_msg_012,12,caller,"Ah, yeah, we get that a lot too. Sorry to hear that. We're doing our best to stay on top of it.",0,delivery
thread_000840,thread_000840_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to be delivered today.",0,delivery
thread_000840,thread_000840_msg_001,1,receiver,"Oh, yeah! I've been waiting for that package. Can you tell me exactly what's in the package?",0,delivery
thread_000840,thread_000840_msg_002,2,caller,"Let me check on that for you. Okay, it says here that you're receiving a new laptop.",0,delivery
thread_000840,thread_000840_msg_003,3,receiver,A laptop? I didn't order a laptop. I thought I was getting a book.,0,delivery
thread_000840,thread_000840_msg_004,4,caller,I apologize for the confusion. It looks like there might have been an error on our part. Can you please confirm your order number so I can look into this further?,0,delivery
thread_000840,thread_000840_msg_005,5,receiver,"Yeah, it's #1234. But wait, how did you get my phone number if this is a legit delivery service?",0,delivery
thread_000840,thread_000840_msg_006,6,caller,We got your phone number from the shipping information provided by the sender. It's our policy to contact customers to confirm deliveries.,0,delivery
thread_000840,thread_000840_msg_007,7,receiver,"That makes sense, I guess. You know, I've had some issues with scammers calling me lately. Can you tell me what your supervisor's name is?",0,delivery
thread_000840,thread_000840_msg_008,8,caller,My supervisor's name is Karen Thompson. Would you like me to transfer you to her?,0,delivery
thread_000840,thread_000840_msg_009,9,receiver,"No, no, that's okay. I think you're good. You're actually the first person who hasn't hung up on me when I started asking questions. Thanks for your help!",0,delivery
thread_000840,thread_000840_msg_010,10,caller,"Ha ha, no problem at all! I'm glad I could help clear things up. We'll make sure to get your book delivered to you as soon as possible.",0,delivery
thread_000841,thread_000841_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today between 2-4 pm.",0,delivery
thread_000841,thread_000841_msg_001,1,receiver,"Yeah, what's the package for again?",0,delivery
thread_000841,thread_000841_msg_002,2,caller,It's the laptop you ordered from our website last week.,0,delivery
thread_000841,thread_000841_msg_003,3,receiver,I don't remember ordering a laptop. Can you tell me more about it?,0,delivery
thread_000841,thread_000841_msg_004,4,caller,Let me check on that. Can you please provide me with your order number or the email address associated with the order?,0,delivery
thread_000841,thread_000841_msg_005,5,receiver,"Hmm, I think I might have misplaced the order number. But can you tell me how much I paid for it?",0,delivery
thread_000841,thread_000841_msg_006,6,caller,"According to our records, the total came out to be [REDACTED_AMOUNT]. Would you like me to resend the confirmation email?",0,delivery
thread_000841,thread_000841_msg_007,7,receiver,"Okay, wait a minute. You know what? I think I remember now. I did order a laptop, but I'm pretty sure it was from a different company. Sorry about the confusion.",0,delivery
thread_000841,thread_000841_msg_008,8,caller,"No worries at all! We get mixed up orders sometimes. If you're not expecting a delivery from us, then we'll just go ahead and cancel the shipment.",0,delivery
thread_000841,thread_000841_msg_009,9,receiver,"Yeah, that would be great, thanks. You know, I was worried for a second there that you were trying to scam me or something.",0,delivery
thread_000841,thread_000841_msg_010,10,caller,"Ha! No, not at all. We're a legitimate delivery service. We just want to make sure our customers receive their packages safely.",0,delivery
thread_000841,thread_000841_msg_011,11,receiver,"Alright, well thanks for being understanding and helpful. Have a good one!",0,delivery
thread_000841,thread_000841_msg_012,12,caller,You too! Bye!,0,delivery
thread_000842,thread_000842_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. Can I speak to John please?",0,delivery
thread_000842,thread_000842_msg_001,1,receiver,"Yeah, that's me. What's this about?",0,delivery
thread_000842,thread_000842_msg_002,2,caller,We have a package scheduled for delivery to your address today. I just wanted to confirm the details with you.,0,delivery
thread_000842,thread_000842_msg_003,3,receiver,Okay... what's the package for again?,0,delivery
thread_000842,thread_000842_msg_004,4,caller,Let me check... says here it's a book order from Amazon.,0,delivery
thread_000842,thread_000842_msg_005,5,receiver,"Hmm, I don't remember ordering any books. Can you tell me more about it?",0,delivery
thread_000842,thread_000842_msg_006,6,caller,Sure thing! The order number is #1234 and it was placed on January 10th.,0,delivery
thread_000842,thread_000842_msg_007,7,receiver,"Wait, how did you get my phone number?",0,delivery
thread_000842,thread_000842_msg_008,8,caller,It's listed on your account with Amazon. We always try to confirm deliveries with our customers for their convenience.,0,delivery
thread_000842,thread_000842_msg_009,9,receiver,"That makes sense, I guess. You know, I've been getting a lot of weird calls lately...",0,delivery
thread_000842,thread_000842_msg_010,10,caller,Oh really? Sorry to hear that. We're definitely not trying to scam you or anything! We just want to make sure you get your package.,0,delivery
thread_000842,thread_000842_msg_011,11,receiver,"Yeah, I think I believe you. You seem pretty legit. Thanks for calling!",0,delivery
thread_000842,thread_000842_msg_012,12,caller,"No problem at all, John! Your package should arrive by end of day today.",0,delivery
thread_000843,thread_000843_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that you're available to receive your package today?",0,delivery
thread_000843,thread_000843_msg_001,1,receiver,"Yeah, what's the package for again?",0,delivery
thread_000843,thread_000843_msg_002,2,caller,It's a delivery of some electronics you ordered online.,0,delivery
thread_000843,thread_000843_msg_003,3,receiver,Electronics? I don't remember ordering anything. Can you tell me more about it?,0,delivery
thread_000843,thread_000843_msg_004,4,caller,Let me check on that. Can you please hold for just a second?,0,delivery
thread_000843,thread_000843_msg_005,5,receiver,Sure.,0,delivery
thread_000843,thread_000843_msg_006,6,caller,"Okay, I've checked on the order and it says here that you purchased a new laptop. Does that sound right to you?",0,delivery
thread_000843,thread_000843_msg_007,7,receiver,"Hmm, I don't think so. How did I pay for it?",0,delivery
thread_000843,thread_000843_msg_008,8,caller,"Let me see... according to our records, you paid with your credit card.",0,delivery
thread_000843,thread_000843_msg_009,9,receiver,What's the last four digits of the card number?,0,delivery
thread_000843,thread_000843_msg_010,10,caller,"Um, let me check on that. Ah, yes! The last four digits are 3456.",0,delivery
thread_000843,thread_000843_msg_011,11,receiver,That doesn't sound right. I don't have a credit card with those numbers.,0,delivery
thread_000843,thread_000843_msg_012,12,caller,I apologize for the confusion. It's possible there was an error on our end. Can I put you on hold again while I investigate further?,0,delivery
thread_000843,thread_000843_msg_013,13,receiver,"Yeah, sure.",0,delivery
thread_000843,thread_000843_msg_014,14,caller,"Okay, I've spoken to my supervisor and it looks like we made a mistake. There is no order under your name.",0,delivery
thread_000843,thread_000843_msg_015,15,receiver,"Well, thank you for being honest with me. You guys seem legit.",0,delivery
thread_000843,thread_000843_msg_016,16,caller,Thank you! We try our best to ensure accurate information. Sorry again for the inconvenience.,0,delivery
thread_000844,thread_000844_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today between 2-4 pm.",0,delivery
thread_000844,thread_000844_msg_001,1,receiver,"Yeah, I'm expecting a delivery. But can you tell me what's the package about?",0,delivery
thread_000844,thread_000844_msg_002,2,caller,It's a gift from your aunt in California. She ordered it for you online.,0,delivery
thread_000844,thread_000844_msg_003,3,receiver,That's weird. I don't have an aunt in California. Can you give me more details about the package?,0,delivery
thread_000844,thread_000844_msg_004,4,caller,"Let me check... Okay, it says here that it's a birthday gift and it contains a personalized necklace.",0,delivery
thread_000844,thread_000844_msg_005,5,receiver,I don't have a birthday coming up and I didn't order any necklace. Are you sure you have the right person?,0,delivery
thread_000844,thread_000844_msg_006,6,caller,I apologize for the confusion. Let me verify some information. Can you please provide me with your name and address?,0,delivery
thread_000844,thread_000844_msg_007,7,receiver,"Wait, how did you get my number if this is a legitimate delivery?",0,delivery
thread_000844,thread_000844_msg_008,8,caller,We got it from the shipping label. The sender provided it to us.,0,delivery
thread_000844,thread_000844_msg_009,9,receiver,"Okay, my name is John Doe and my address is 123 Main St. But I think there's been a mistake.",0,delivery
thread_000844,thread_000844_msg_010,10,caller,"Thank you, John. I've checked on our system and it looks like there was an error on our part. Your package is actually scheduled for next week, not today.",0,delivery
thread_000844,thread_000844_msg_011,11,receiver,"Ah, okay. Well, thank you for being honest and clearing this up. You're definitely not a scammer!",0,delivery
thread_000844,thread_000844_msg_012,12,caller,"Ha ha, nope! We're just trying to get packages to people on time. Sorry again for the mix-up.",0,delivery
thread_000845,thread_000845_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Services. I'm trying to confirm the delivery of a package to your address.",0,delivery
thread_000845,thread_000845_msg_001,1,receiver,"Yeah, what's the package about?",0,delivery
thread_000845,thread_000845_msg_002,2,caller,"It's a parcel from Amazon containing a book titled ""The Art of Cooking"".",0,delivery
thread_000845,thread_000845_msg_003,3,receiver,"Okay, can you tell me more about the book? Like, who's the author?",0,delivery
thread_000845,thread_000845_msg_004,4,caller,"Ah, let me check... okay, it says here the author is Jane Smith.",0,delivery
thread_000845,thread_000845_msg_005,5,receiver,That sounds legit. But can you also confirm the order number and the date I placed the order?,0,delivery
thread_000845,thread_000845_msg_006,6,caller,Absolutely. The order number is #1234 and you placed the order on January 10th.,0,delivery
thread_000845,thread_000845_msg_007,7,receiver,"Alright, that checks out. You know, I've been getting a lot of scam calls lately. Can I ask, how did you get my phone number?",0,delivery
thread_000845,thread_000845_msg_008,8,caller,We got it from Amazon's database. They provided us with the contact information for all their customers who are expecting deliveries.,0,delivery
thread_000845,thread_000845_msg_009,9,receiver,"Okay, I think you're good. You're not trying to scam me after all! Thanks for being patient and confirming all those details.",0,delivery
thread_000845,thread_000845_msg_010,10,caller,No problem at all! We understand the importance of verifying identities in this digital age. Your package will be delivered by tomorrow afternoon.,0,delivery
thread_000845,thread_000845_msg_011,11,receiver,"Sounds great, thanks again!",0,delivery
thread_000845,thread_000845_msg_012,12,caller,You're welcome! Have a great day!,0,delivery
thread_000846,thread_000846_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're available to receive a package today?",0,delivery
thread_000846,thread_000846_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000846,thread_000846_msg_002,2,caller,It's an order from Amazon. You placed an order on January 10th and it's supposed to arrive today.,0,delivery
thread_000846,thread_000846_msg_003,3,receiver,"Okay, that sounds right. But can you tell me more about what's in the package?",0,delivery
thread_000846,thread_000846_msg_004,4,caller,"Let me check... okay, it says here that it's a book titled ""The Art of Cooking"". Does that sound right to you?",0,delivery
thread_000846,thread_000846_msg_005,5,receiver,"Yeah, that's correct. How did you guys get my number though? I don't remember giving it to Amazon.",0,delivery
thread_000846,thread_000846_msg_006,6,caller,"We actually get the contact information from the shipping label. Sometimes customers don't update their info with the seller, so we have to reach out directly.",0,delivery
thread_000846,thread_000846_msg_007,7,receiver,"That makes sense, I guess. So, what time can I expect the delivery?",0,delivery
thread_000846,thread_000846_msg_008,8,caller,"Our driver is running a bit behind schedule, but it should arrive between 2-4 pm today.",0,delivery
thread_000846,thread_000846_msg_009,9,receiver,"Alright, thanks for letting me know. I appreciate your help.",0,delivery
thread_000846,thread_000846_msg_010,10,caller,No problem at all! Is there anything else I can assist you with?,0,delivery
thread_000846,thread_000846_msg_011,11,receiver,"Actually, yeah. Can you tell me your name and employee ID number? I like to keep track of who I talk to.",0,delivery
thread_000846,thread_000846_msg_012,12,caller,My name is Rachel and my employee ID is #1234.,0,delivery
thread_000847,thread_000847_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today between 2-4 pm.",0,delivery
thread_000847,thread_000847_msg_001,1,receiver,"Oh, great. What's the package for again?",0,delivery
thread_000847,thread_000847_msg_002,2,caller,"Let me check. Ah yes, it's a birthday gift from your aunt.",0,delivery
thread_000847,thread_000847_msg_003,3,receiver,My aunt? I don't have an aunt.,0,delivery
thread_000847,thread_000847_msg_004,4,caller,I apologize for the mistake. It seems I have the wrong information. Can you please provide me with your order number so I can look into this further?,0,delivery
thread_000847,thread_000847_msg_005,5,receiver,"Okay, but how did you get my phone number if you have the wrong information?",0,delivery
thread_000847,thread_000847_msg_006,6,caller,"We sometimes receive phone numbers from our partner companies. But I assure you, we're a legitimate delivery company and we wouldn't use your information for any malicious purposes.",0,delivery
thread_000847,thread_000847_msg_007,7,receiver,"Alright, let me check on the order number. Hold on for a sec.  Yeah, I found it. The order number is #1234.",0,delivery
thread_000847,thread_000847_msg_008,8,caller,"Thank you so much! Let me just check on the status of your delivery.  Yes, it seems there was an error on our part and we don't have any packages scheduled for delivery to you today.",0,delivery
thread_000847,thread_000847_msg_009,9,receiver,"Hmm, okay. Well, thanks for being honest with me. You're not like those scammers who try to trick people out of their money.",0,delivery
thread_000847,thread_000847_msg_010,10,caller,"Ha ha, no we're definitely not scammers! We're a real company and we care about our customers. Sorry again for the confusion and any inconvenience it may have caused.",0,delivery
thread_000847,thread_000847_msg_011,11,receiver,No problem at all. Thanks for clearing things up!,0,delivery
thread_000848,thread_000848_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. Can you confirm your delivery address for the package we're supposed to deliver today?",0,delivery
thread_000848,thread_000848_msg_001,1,receiver,"Yeah, what's the package for?",0,delivery
thread_000848,thread_000848_msg_002,2,caller,"It's a shipment from Amazon. Let me check the order number... okay, it says here it's for a laptop.",0,delivery
thread_000848,thread_000848_msg_003,3,receiver,I didn't order a laptop from Amazon. Are you sure you have the right person?,0,delivery
thread_000848,thread_000848_msg_004,4,caller,I apologize for the mistake. Can you please verify your address so I can check if there's been an error?,0,delivery
thread_000848,thread_000848_msg_005,5,receiver,My address is 123 Main St. But how did you get my number?,0,delivery
thread_000848,thread_000848_msg_006,6,caller,We got it from Amazon's database. They provided us with your contact information for delivery purposes.,0,delivery
thread_000848,thread_000848_msg_007,7,receiver,"Okay, that sounds legit. What's the name of your supervisor in case I need to escalate this issue?",0,delivery
thread_000848,thread_000848_msg_008,8,caller,Her name is Karen Thompson. You can ask for her if you need any assistance.,0,delivery
thread_000848,thread_000848_msg_009,9,receiver,"Alright, thank you for your help. I think there might have been a mistake on Amazon's end.",0,delivery
thread_000848,thread_000848_msg_010,10,caller,"Yes, it seems that way. I'll go ahead and cancel the delivery. We'll make sure to update our records.",0,delivery
thread_000848,thread_000848_msg_011,11,receiver,Appreciate your honesty. Have a good day!,0,delivery
thread_000849,thread_000849_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today.",0,delivery
thread_000849,thread_000849_msg_001,1,receiver,"Yeah, that's right. What's the package number again?",0,delivery
thread_000849,thread_000849_msg_002,2,caller,It's #[REDACTED_PHONE]. Can you please confirm your address?,0,delivery
thread_000849,thread_000849_msg_003,3,receiver,"Hold on, let me check. Okay, yeah, that's correct. But can you tell me more about what's in the package?",0,delivery
thread_000849,thread_000849_msg_004,4,caller,"According to our records, it's a book you ordered online.",0,delivery
